Text	Label
 ?? ??? ? ?????? ? ????? ??? ???????? ???_????	no
 ?? ????? ????? ??????? ?? ????? .. !	yes
 ?? ?? ?? ?? ?? ?? ?? ????? ??? ????? ???? ?????? ????????? ????? ?? ?????? ???? ????? ??? ??? ???? ????????	yes
 ?? ?????? ???? ??? ??? ???? ?? ????? ??? ??? ???? ??? ????? ????? ? ???? ??? ???? ????? ???????? ???????? ?? ???? ??? ???	no
 ?????? ????? ??????? ????? ????? ???? ???? ?????	no
 ?????? ????? ????? ???????? ???? ?????	no
 ????? ?????? ???? ?????? ???? ???? ?? ???? ????? ??? ??????? ?? ????	no
" ?? ??? ???? ?? ???? ??? "" ?????? "" ?? ?? ???? ?? ????"	no
" ?????? ?? ????? ??????? ??????? ? ???????? ???? ?????? ????? ??? ?????? ?????? ??? ???????? ?????????"	no
 ?? ?? ??? ??? ?? ??? ??? ???? ????? ??? ????? ???????? ?? ???? ?????? ???????	yes
" "" ????? ??? ??? ??? ???? ???? ??? ?????? ?? ?? """	yes
 @USERNAME  @USERNAME  ?????? ?? ????? ???? ????? ???? ???? ?????? ?? ?? ????? ??? ??? ??? ??? ???? ???? ?????? ???? ????? ?????? ???? ??? ????? ?? ?????? ?????? ?? ??? ?? ?????? ?????? ???? ? ? ??? ????? ?????? ?? ?????? ??????? ??? ?? ?? ???? ???? ??? ?????? ?? ???????	yes
 @USERNAME  @USERNAME  ?????? ????? ????? ??????? ????? .. ???? ???? ??? ????? .. ???? ???? ?? ???	no
" @USERNAME  ??? ???? ????? ???? ??? ????? ???? ????? ???? ??? ?? ?? ??? ????? ???? ?????? ?? ???? ???? ! ! ???? ? ? ? ??? ??????? ??? ?????? ????? ?? ???? ?????? ?? ??? ????? ????? ???? ?"	yes
 @USERNAME  @USERNAME  ??? ???? ?????? ????????? ??? ??????? ???? ????? ???????? ???? ???? ???? ????? ?????? ????????? ??????? ??? ?? ?? ???? ??? ??? ??? ???? ??????? ?? ?? ???? ?? ???? ?? ???? ???? ???? ?? ??????? ?? ????? ???? ???? ? ???? ???? ??????	yes
 @USERNAME  ?????? ??? ??????? ??? ????? ?????? ?? ?????? . ????? ?????? ??? ?????? ?????? ?? ?????? ??? ??? ???? ?????????? ???? ?????? ??????? .	no
 @USERNAME  ????? ??????? ????? ??? ??????? ????? ??? ??? ????? ???? ?????? ??????? ?????? ???? ???? ???? ???? ????? ?????	yes
 @USERNAME  ?? ??? ???? ???? ???? ????? ?? ????? ??????	yes
 @USERNAME  ???? ????? ??? ?? ????	no
 @USERNAME  ???????? ?????? ????? ?? ????? ?? ?????? ( ???? ??? ??? ????? ) ? ?????? ?????? ??????? . ( ???? ????? ??? ????? ) ????? ????? ????? ????? ???? ??? ??? ???? . ??????? + ??? ?????? ????? ( ??? ???? )	no
" @USERNAME  ??? ??? ???????? ??? ????? ???? ????? ?????? ??? ????? ???? ?? ?????? ???? ??? ??????? ????????? ???????? ??? ?????? ??? ??? ????? ???? ???? "" ???? ??????? "" ?? ?? ?? ?? ????? ????? ????? ??? ???? ??"	yes
" ? ???? ???? : - ??? ??????? ??? ?????? ???? ? ????? ???? ??????? ?? ???????"	no
 ???? ??? .. ?? ???? ?? ?????? ????? ??? ?????? ???? ????? ???? ?? ????? ????? ??? ????? ?? ??? ??? ??? ?????? ????? ?? ????	yes
 ??????? ??????? ???????? ???? ??? ??? ????? ??? ??? ??????? ?????? ???? ???? ??? ?????? ???? ?????? ???? ?????	no
 ???? ??? ??? ???? ??????? ?? ???? ???? ?????? ??? ????? ?????? ??? ?????? ?????? ??????? ???? ???? ??? ???????? ??? ?????? ????? ??????	yes
 ?????? ????? ?? ???? ?? ???? ??? ???????? ?????? ????????? ??? ???????? ????? ????? ???? ????	no
 ???? ?? ! ?????? ???????? ?????? ?? ???? ???? ? ??????? ?? ???? ?????? ????? ?? ??? ????????	no
" ?????? ?????? ???? ???? ??????? ?????? ??? ??? ?????? ????? ?????? ????? ????? ?? ????? ??? ??? ??????? ?????? ??? ????? ? ????? ?? ???? ????? ?? ???? ?? ?????? ????? ????? ???? ????? ??? ??????? ??"	no
" ????????? ??? ??? ????? ? ????????? ??? ??? ???? ????????? ??? ?? ????"	no
 ???? ?????? ?? ????? ????? ????? ???? ?????? ?????? ?? ??????? ??? ?????? ????????? ??? ???? ??? ????	yes
 ?????? ??????? ????????? ???? ????????? ??? ????? ????? ??? ?? ?? ???? ... ?????? ????? ?? ????? ?? ??? ?????? ??? ?????? ????	yes
 ?????? ??? ????? ????? ??????? ??????? ?? ???? ?????? . ?? ??? ??? ???? ????? ?? ???? ?????? ????? ?????? ????? ( ??????? / ?????? / ???????? ) ???? ???? ???? ????? ??????? . ?????? ??? ???????? ?? ????? ???? ???? . ?????? ???????? ?????? ???? ??? ?????? ??????? .	no
 ???? ???? ?? ??? ???? ?? ????? ?? ??????? .	yes
 ???? ???? ?? ???? ? ??? ????????? ???? ?????? ??? ????? ?????? ????? ?? ??????? ?????? ?????? ???? ????? ????	yes
 ???? ????? ?? ???? ???? ?????? ?????? ?????? ?? ?? ????? ????? ??? ??	yes
 ?????? ??? ?????? ???	yes
" ??? ??? ???? "" ???? "" ?? ???? ??? ????? ????? ????? ???? ??? ??? ??? ?????? ??"	no
 ?????? ???? ???? .. ???? ??????? ?????? ?? ???? ???? ???? ????? ?? ??????	yes
 ???? ???? ? ???? ?? ???	yes
" ???? ??? ???? . ?? ?? ?????? ?? ???? , ???? ??????? ???? ????? ????? ??????? ????????? ???? ?? ??? ??? ????? ??????? ??????? ????????? ????? ??? ?? ??????? ? ?????? ???????? ????? ?????? ?????? ?????? ???? . ???? ???? ????? ."	no
" ???? ??? ??????? ???? ?????? ????? .. ????? .. ????? .. ????? .. ??????? .. ?????? .. ??? ?????? ? ? ???? ?????? ?? ???? ?????? ?? ???? ????"	no
 ????? ????? ? ??? ?? ???? ????? ????? ??????	yes
 ??? ??????? ????? ??? ?? ???? ?? ????? ????? ? ? ??	no
 ??? ???? ??? ???? ????? ???? ????? ??? ???? ??? ??????? ????? ????? ???	no
 ????? ??? ???? ?????? ????	no
 ???? ????? ???? ???? ? ??? ????? ?????? ??? ???? ??? ????? ?????? ???? ??? ??? ??????? ? ! ! !	yes
 ??? ?? ??? ???? ??????? ????? ???????? ?????? ?? ???? ?? ??? ????? ??? ????????	no
 ??? ?? ??? ??? ????? ?? ?? 9 ?????? ?? ?????? ??? ?????? ??? ??????? ??????? ???? ???? ??????? ?? ??? ?????	no
 ??? ????? ??? ?????	no
 ??? ????? ??? ????? ... ???? ???? ?? ?? ?? . ??	no
 ??? ????? ??? ???? ??	no
 ??? ??? ???? ???? ????? ????? ???? ?????? ????? ?????? ?????? ???? ???? ????? ??????????? ?? ?? ???????? ??????	no
 ??? ??? ???? ???? ?????? ?????? ??? ???? ???? ??????? ?????? ???? ?????????? ??????? ??? ?? ?? ?? ??	no
 ???? ??? ????? ????? ?? ???? ? ????????? ???? ????? ????? ? ??????? ???????? ???? ???? ??? ????	no
 ?????? ????? ???? ?? ???? ???????? ??????? ?? ??? ????????? ????? ??????? ???????? ???? ???????? ?????? ????? ?? ??? ??? ?? ????? ??? ???? ??? ??? ?????? ?????? ?? ???? ???? ???????? ???????? ??????	no
 ???? ???? ??? ??? ??? ??? ???? ??? ??? ??? ??? ??? ????? ?????? ???? ??? ?? ??? ??? ????	no
 ?????? ???? ?????? ??? ?? ??	no
 ??? ????? ?? ?? ??? ???? ?????? ??????? ?? ??????? ?????? ? ???? ????	yes
 ?? ??? ?? ??????	no
 ????? ??? ????? ??? ????? ????? ??????? ?? ???? ?????? ?? ???????? ???????? ?????? ??????	no
 ?? ???? ?????? ??? ???????? . ???? ?????? ???? ??????? ?? ????? ???? ???? ???? ???? ???? ?? ??? ?? ????? ???? ????? ????? ????? ?????? ?????? . ???????? ???? ????? ????? ???? ????? ?????? ??????? ????????? ?????? ??? ???? ???? ??? ???? ???? ?????? ?????? .	no
 ??? ???? ????? ???? ???????? ?? ??	yes
 ??? ???? ???? ????? ? ?????? ?????? ????????? ?? ???? ?????? ??????? ?????? ????? ???? ???? ?????? ?????? ???? ????? ???????? ???? ??????? ???? ????? ???? ???? .. ???? ???? ??? ??????? ..	yes
 ???? ????? ???? ?????? ?? ??? ???? ?????? ?? ???? ? ? ! !	no
 ?????? ???? ?? ??? ?? ??? ???? ????? ??? ??? ???? ????? ???? . ?? ???? ?? ???? ???? ???? ??? ???????? ?????? ? ???? ????? ? ??? ?? ???? ????? ?????? ?? ????? ? ????? ????? ????? ???? ??? ?????? ??????? ????? ??????? ?? ???	no
 ????? ??? ???? ??? ???? ??? ?????? ??????? ?? ?? ??? ????	no
 ?? ??? ?? ?????? ??? ???? ????? @USERNAME 	no
 ???? ???? ??? ????? ??? ??? ???? ?????? ???????? ?? ??	yes
 ???? ????? ???????? ? ?????? ? ?????? ???? ??????? ?? ??? ?????? ??? ????? ? ???? ??????? ?????	no
 ??? ?????? ???? ??? ?????? ???? .. ??? ??? ?????? .. ??? ???? ?? ????? ??? ?????? ?????? ?? ? ? ? ? .. ..	no
 ??? ???? ?????? ???????? @USERNAME  ??? ( ???? ) ????? ????? ??????? ??? ??? ??????? ?? ??	yes
 ??? ?????? ?????? ?? ?????? ????? ???? ???? ??? ??? ??? ??? ?? ??? .	no
 ????? ????? ????? ? ?? .. ?????? ?? ????? ??????? ??????? ?????? ???? ??? ??? ????	yes
 ? ???? ??? ??? ?????? ?? ??	no
 ??????? ?? ??? ???? ??????	no
 ??? ????????? ???? ???????? ???? ????????? ?? ?? ?? ???? ??? ?? ?? ?? ?? ??	yes
 ? ? ??? ??? ??? ???? ???? ??????? ???? ???? ??? ??? ????? ????? ??????? ???? ????? ?? ??? ???? ? ???? ??? ?????? ?????? ????? ????? ???? ???? ?? ??? ??? ??? ????? ?????? ???? ????? ?? ???? ??????? ??? ???? ???? ?????? ????? ???? ??????? ???? ??????? ????	no
 - ?????? 30 ?????? ????? ????? + 19 ?????? ???? ?????? ?????? - ?????? 34 ?????? ????? + 20 ????? ?????? ?????? ???? ?????? ?????? * * ??? ???? ???????? ????? ??????	no
" ? ?? ? ? | ????? : ????? ? ??? ????? ?????? ??????? ??? ?????? ? ??? ???? ???? ???? ? ????? ????? ??? ????? ??? ?????? . ? …"	no
" "" ?????? ???? ??????? ? ?? ??? ?? ?????? ???? ?????? . "" ??????? ?????"	no
" "" ???? ??????? "" ????? ?? ???? ???? .. ???? ???? "" ??? """	no
 : ??? ??? ????? .. ????? ??? ???? 3 / 2 .. ????? ????? ?????? @USERNAME 	no
 @USERNAME  ????? / ??? ????? ????? ??????? ????? ???? ??? ??? ??? ?????? ?????? / ???? ???? ????? ?? ?????? ?? ????? ???? ???? ?????? / ???? ?????? ??? ????? ?? ??????? ?? ?????? ??????	yes
 @USERNAME  @USERNAME  @USERNAME  @USERNAME  ?? ???? ????? ????? ???? ??????? ???? ????? ??????? ?? ??? ?????? ???? ??????? ???????? ??? ?? ???? ???? ???? ??????? ????? 4 ????? ???? ???? ???? ?????? ??? ??? ?????	yes
 @USERNAME  ?? ???? ???? ???????? ??? ???? ??? ?????? ?????? ????? ???? ??? ?? ????? ??? ????? ?????????? ???? ????? ???????? ????? ?????? ????? ????? ????? ??? ???? ?? ??? ???? ???????? ?????? ??? ????? ???????? ????? ?? ????? ??????? ?????? ?? ??? ??? ??? ??? ????? ... ???	yes
 @USERNAME  ????? ??? ???? ??? ????? ????? ?? ??? ????? ??? ??? : ?? ???? ?????? ??????? ??? ??? ??????? ?????? ??????? ??????? ?? ???????? ??????? ?? ?????? ???? ??? ???? ???? ?????? ??? ???? ??? ????	yes
 @USERNAME  ???? ???? ???????? ????? ? ???? ???????? ??? ????? ???? ?? ??? ???????? ?? ??????? ????????? ?????? ??? …	no
 @USERNAME  ??? ????? ??? ?? ???? ??? ???? ???? ????? ???? ???? ?? ????? ?????? ? ?	yes
 @USERNAME  ??????? ??????? ?? ????? ?? ???? ??? ????? ?? ???? ???? ??? ???? ??????? ?	yes
 @USERNAME  @USERNAME  @USERNAME  @USERNAME  ?? ???? ??????? ?????? ?????? ??? ( ??????? ) ?????? ????? ???? ?? ????? ? …	yes
 @USERNAME  @USERNAME  ??? ?????? ??????? ?????? ??? ????? ?????? ?????? ? ?????? ????????? ?? ???? ????? ????? ????? ?????? ??? ????????? ?? ????? ?????? ???????? ?? ????? ??? ?????? ???????? ?? ???? ????? ????? ?????? ???? ?????? ??????? ????? ?????? ???? ????? ??? ?????? ???? ?? ?????	yes
 @USERNAME  ???? ????????? ?? ????? ??? ?? ??? ??????? ???? ??????? ???? ???? ???????? ????? ??????? ??? ??? ????????? ????? ??????? ????? ???? ?? ??????? ??? ?? ?????? ???????? ??? ????? ?? ????? ?????? ????? ???? ??? ??????? ????? ???? ? ????? ????? ?????? ??? ????? ?????? ??????	yes
 @USERNAME  ???? ????? ?????? ????? ???? ??? ???? ????	yes
 @USERNAME  ????? ??? ????? ??????? ??? ?????? ???? ???????? ??? ?????? ?????? ???????	yes
 @USERNAME  ?? ??????? ???? ??????? ???????? ??? ?????? ???? ??? ????? ??? ???? ???????	yes
 @USERNAME  @USERNAME  @USERNAME  @USERNAME  ??? ?? ????? ??? ????? ??????? ???? ?? ????? ??? ??????? ??????? ???? ?? ?? ?? ??? ????? ?? ??? ?? ???? ?????? ???? ????? ???? ??? ????? ???? ????? ???? ?? ????? ??? ???? ????? ???? 8-2 ?????? ??????? .. ????? ???? ?? ?????? ??????? ????? ???????? ??? ??????? ?? ?? ??????? ???????	yes
 @USERNAME  @USERNAME  @USERNAME  ??? ???? ????? ???? ???? ?? ??????? ?????? ?? ?????? ?????? ?? ?? ????? ?? ????? ???? ????? ?? ?? ?? ???? ???? ??????? ?? ?? ?? ????????? ?????? ???? ???? ????? ?????? ????? ??? ???? ??? ????????? ??? ??? ???? ? ???? ?? ?? ??	yes
 @USERNAME  ????? ????? ??? ???? ???? ??????? ... ?????? ??? ?? ??? ?? ????? ? ? ?	no
 @USERNAME  @USERNAME  @USERNAME  @USERNAME  ????? ??? : ???? ????? ???? ?? ?????? ??? ????? ????? ????? ???? ??? …	yes
 @USERNAME  @USERNAME  ????? ?? ??? ??? ???? ??? ???? ????? ???? ????? ??????? ?????? ?? ????? ????? ?? ???? ? …	yes
 @USERNAME  ???? ??? ?? ???? ?????? ????? ??? ??	yes
 @USERNAME  ??? ???? ?? ?? ???? ???? ???? ???? ???????? ? ????? ???? ?? ??? ? ??? ???? ?????? ??????? ??? ??? ?????? ???? ??? ????? ???? ? ????? ???? ?????? ? ???? ? ??? ???? ?????? ?? ???? ? ???? ????? ??? ??? ?? ????? ???? ???? ??????? ???? ????? ? ??????? ????? ??	yes
" @USERNAME  @USERNAME  @USERNAME  ???? ???? ???? ? ???? ???? ???? ?? ??? ?? ??? ?? ?? ?????? ?? ??????? ? ???? ????? ??????? ???? ? ??? ??? ?? ????? ??????? ? ???? ???? ??? ???? ???? ?? ????? ? ??????? ???? ???? ????? ???? ?????? ????????? ?? ??? ??????? ?????? ?"	yes
 @USERNAME  ???? ??? ????	yes
 @USERNAME  ???? ???? ... ?????? ?????	no
 @USERNAME  @USERNAME  ????? ??? ??? ?????? ????? ?? .. ??????? ????	yes
" 16 .. ??? ???? "" ??? "" ?? ?????"	yes
 3 ???? ?? full ???? ??????? ??? ???	yes
" ????? ????? ??????? ?? ???? ?????? ??? ?? ??? ?????? ?? ??? ?????? ???? ????? ! ??? ?????? ???? ???? ???? ?????? ????? "" 9 "" ????? ???? ! ! ???? - ????? - ???? - ??? ?? ???? ????? ?? ??????? ??? ??? ??????? 9 ????? . "" ???? ???? ????? ?? ??? ?????? """	no
" ????? ??????? ?? ??? ??? ?????? ( ?? ???? ???? ???? ???? ????? ?? ? ??? ?? ????? ! ? ????? ???? ???? ? ???? ??? ?? ???? ?? ???? ?????? ???????? ? ???? ????? ??? ????? ?? ??????? ??????? ???????? ."	yes
 ??? ??????? ?????? ????? ??? ?????? .. ???? ???????? ?????? ???????? ?????? ????? ????? ?????? ??????? ?? ?????? ????	yes
" ??? ???? ???? ??? ???? ??????? ? ???? ??????? ?????? ????? ???? ?? ?? ?????? ????? ???? ?????? ?? ????? ???? !"	yes
 ??? ??? ???? ??????? ??? ??????? ?????? ????? ???????	no
 ???? ???? ?????? ??????? ??????? ???? ???? ? ???? ???????? ?? ?????? ????? ??? ?????	no
 ???? ??? ???? ??????? ?? ?? ?? ???????? ? ?? ???? ???? ???? ????? ????? ????? ?? ????? ???	yes
 ??????? ??????? ???? ??? ??? ???? ??? ???? ????? ???? ????? ???? .. ??? ????? ????? .. ? ?????? …	yes
 ?????? ??????? ?? ?? ?? .	yes
" ??????? ?? ?? ????? ???????? ?? ?????? ????? ? ??? ??????? ?? ??????? ? ????? ???? + ????? ???? .. ?????? ?? ??? ??? ???? ??? ???? ."	yes
 ???? ?????? ?? ????? ????? ????? ???? ?????? ?????? ?? ??????? ??? ?????? ????????? ??? ???? ??? ???? .. ? …	yes
 ??????? ???? ??? ???? ?? ?? ???? ??????? ??????? ! ????? ???? ??? ??? ?? ?????? ??? ??????? ? ??????? ?? ?????? ??????	yes
 ?????? ???? ??? ???? ? ???? ? ???? ?? ???? ???? ???? ?? ????? ??? ???? ??????? ???? ?? ????? ?? ?????? ???? ?? ???? ?? ? ???? ?????? ???? ?????? ??? ?????? ( ??? ????? ???? ?? ????? ) ??? ???? ???? ??	yes
 ??????? ?????? ???? ??? ??? ???? ??? ? ?????? ??????? ???? ???? ???? ?? ????? ??? ???? !	yes
 ???? ????? ?? ???????? ??? ?????? ?? ??? ??? ??????? ?? ???? ????? ??? ?? ??? ? ?	yes
 ???? ????? ?? ??????? ?? ??? .. ???? ??????? ????? ??????? .. ?? ??? ?????? ????? ????? ..	yes
 ????? ???? ??? ???? ??????? ?? ??????? ???? ??? ???? ????????? ????? ??? ???? ????	yes
" ????? ??? ????? ??? ??????? ? ????? ?????? ? ??????? ? ? ??? ??? ??? ???? ??? ? ?????? ? ?????? ???????? ? ????? ???? ???? ????? ????? ???? ???? ???? ?? ?????? ?????? ??? ?? ????? ??? ?? ??? ??? ??? ???? ? ???????"	no
 ????????? ?????? | ????? ??????? ?????? ?? ???? ??? ?????? ?????? ???? ????? . - ????? ??? …	no
 ????? ?? ???? ?? ?? ?????? ?? ??? ???? ?????? ??? ???	no
 ??????? ??? ???? ???? ???????? ???? ???? ?? ??????? ????? ????? ? ??? ?????????? ? ?? ?????? ??????????? ? ???? ! ? …	yes
 ?? ????? ??? ???? ??? ??? ????? ?? ????? ???????? ??? ??? ??????? ?? ???	yes
 ?? ??????? ????? ????? ???? ???? ??????? ?? ??????? ??????? ????	yes
 ??? ???? ???? ??? ???? ??? ?? ???? ???? ??? ????? ?? ??? ???? ????	yes
 ??? ?????? ??? ???? ????? ??? ???? ???? ????? ??? ???? ???????? ?????? ?? ???? ???? ????? ???? ??? ??????? ?????? ? …	yes
 ????? ?????? ????????? ! ! ???? ??? ???? ?? ?? ???? ???? ?? ??? ??? ???? ???? ! !	yes
 ?? ???? ???? ?? ???? ??? ???? ?? ????? ??? ?????? . . . ?????? ??	yes
 ???? ??? ??????? ?? ????? ????? ?????? ???? ?????? ???? ????? ??? ?????? ??? ?????? ??? ??? ??????? ??? ???? ???? ????? ?? ??? ?????? ? ??????? ???? ??? ????? ????? ? ????? ? ????? ????? ????? ????? ???????? ????? ???? ??? ????? ???? ?????? . !	no
" ??? ??? ?? ?????? ??? ????? ?? ????? ??? ????? ???? ? ??? ??????? ?? ??? ?? ???????? ??? ????? •"	no
 ????? ????? | ???? ???????? ????? ????? : ?? ??? ????? !	yes
 ??? ????? 5 ?????? ??? ??????? ???? ???? ????? ?????? ????? ????? ???? ???? ???? ??????? ????? ???????? ????????? ??????? ?? ????? ??????? ??????? ????? ?????? ?????? ?? ???? ???? ???? ?????? ?? ???? ??? ?????? ?? ???? ??? ?????? ??? ???? ???? ???? ???? ?????? ???? ????? ??	yes
 ?????????? ??????? ???? ??????? ??? ?????? ?????? ??? ???? ?????? ???? ?????? ?????? ???? ??? ??????? ???? …	no
" ??????? ?? ???? ?? ???? ??? ?????? "" ?? ???????? ???? ????? ???? ??? ???? ?????? ???? ??????? ??? ??? ???? ??? ?????? ????? ??? ??? ???? ???? ?????? ?? ??????? ???? ???? ??????? ???? ??? ?????? ????? ????? ??????? ???? ?? ??? ???? ?????? ??? ??? ????? ??"	no
" ??????? ?? ????? ???? ? ???? ????? ??? ????????? ??? ????? ?????? ??? ?? ???? ?? 400 ????? ????? ? ? ?? ???? ?? ??? ??? ?????? ??????? ???????? ????? ??? .. ?? ???? ?????? ?"	no
 ??????? ? ??????? 3-0 [ ???? ??????? 2018 ] ???? ???? ????? 1080 HD via @USERNAME 	no
" ?? ???? ? ????? ????? ?? ??????? ???????? ??????? ? ????? ??? ????? ? ?? ???? ??? ???? ?? ?????? ??? ???? ???? ??? ??????? ?????? ??? ????? ????? ???? ?? ??? ????? ???? ????? ?? ??? ?????????? ??????? ? ??? ????? ?????? ???????? ?????? ?????? ???? ????? ? ???? ?????? ?? ? ?"	yes
" ??? ????? ???? ????? ?????? ?? ???? ??????? ?? ?????? ????? "" ?????? ?? ???? "" ??"	yes
 ??? ???? ?????? ??????? ???? . ?????? ???	yes
 ??? ??? ??????? ??????? ?? ?????? ??? ??????? ??????? ?? ?????????? ????? ?????? ?? ????? ????? ????? ????? ???? ????	yes
 ??? ??? ???? ?? ?????????? ??	no
" ????? ?? ??? ???????? ??? ???????? ??????? ??? ??? ? ??? ??????? ???? ?? ???????? ????? ? ???? ????? ???? ???? ?? ?????? ? ????? ??? ?? ????? ???????? ????? ?? ????? ?????? ????? ??????? . ????? ???? ???? ???? ????? ?????? ???????? ???? ??? ??? ???? ????? ! !"	yes
 ????? ???? ?? ???????? ?????? ? ????? ? ???? ???????? ??? ???????? ??????? ???? ????? ? ?? ????? ?????? :	no
 ?? ???? 100????? ????? ???? ??? ??????? ???? ???? ?????? ??????? ????? ?? ???? ???? …	yes
" ???? ???????? ????? ???? ?? ?????? ??????? ?????? ??? ? ?? ???? ???? ??? ??? . ??? ????? ? …"	no
 ???? ?????? ?????? ??? ?? ??? ????? ??? ??? ??????? ?? ????? @USERNAME 	no
 ????? ????? ?? ????? ( ?????? ) ???	no
" ??? ??? | | @USERNAME  ????? ????? ?????? ???????? ?? ???? ????? ??? ??? ????????? ?? ????? ????????? ? …"	no
 ?40 - ????? ????? ??????? ?43 - ????? ????? ?? ??? ??????? ?55 - ????? ?????? ?? ??? ??????? ?95 - ????? ?????? ?? ??????? ?100 - ????? ?????? ?? ??? ??????? ???? ??	no
" ??? ????? ???? ??? ?????? ??? ????? ?? ???? ?????? ???? ?? ??????? ????? ??? ????? ???????? ????? ??? ????? ?? ??? ????? ?????? ????? ??? ??? ??????? "" ????? ????? ????? """	no
 ???? ???? ?????? ????? ??????? ???? ??????? ??? ???? ??? ?? ?????? ????? ??????? ??? ????? ??? ????? ???? …	no
 ????? ??? ??????? ???? ????? ?? ????? ? ??? ???? ??? ???????? ??? ?? ??????? ??? ??? ????? ???? ??? ?????? ???? ?? …	no
 ????? ??? ???? ???? ??? ???????? ?????? ?? ??? ?????? ??? ??? ?????? ????? ???? ??? ?????	yes
 ????? ????	yes
 ???? ?????? ????? ??? ?????? ????? ??? ????? ? ??????? ??	yes
 ??? ???? ?? ?? ?? ???? ???? ??? ???? ??? ??? ?????? ?????? ?? ? @USERNAME 	no
 ??????? ??? ???? ???? ?????? ?? ? ? ? .. . ???? ??? ??? ... . ???? ?? ????? ???? ???? .	yes
 ????? ???? ??? ?? ??????? ??????? .. ??? ?????? ?? ??????? ??? ????? ???? ????? ??????? ???????? ??????? ?? ???? ??? ???????? ??? ?????? ?????? ?? ?? ???? ?????? ??? ?? ??? .. ????? ????? ?????? ????? ?????? ??? ????? ??? ???? ?????? ?????? ..	yes
 ??? ?? ??? ?? ???? ????? ??? ??? ?? ????? ???? ?? ?????? ??? ??????? ?? ???? ???????	yes
 ???? ???? ???? ?????? ??????? ?? ??? ??????? ?????????? ??????	no
 ??? ??? ????? ?? ???????? . ?????? ?????? ?????? ??????? ? ???? ????? ???????? ??????? . ?????? ????? .	no
 ????? ??? ?????? ??? ???? ??? ???? ?????? ??? ??? ??? ??? ?????	yes
 ????? ??????? : ???? ?? ?? ??????? ????? ??????? ???? ??? ???? ??????? ??? ??? ?? ??????? ?? ????? ????? .	no
 ?????? ?? ?????	yes
 ???? ??? ????? ? ????? ??? ????	yes
 ???? ???? ??? ???? ????? ???? ? ???? ???? ?????? ? ?????	yes
 ???? ????? ?? ?????? ???????? ???? ???? ??? ???????? ????? ?? ??????? ?????? ?????? ???? ??? ?? ????? ??? ???? ?? ????? ( ) ???? ?? ?? ?????? ... ??? ???? ??????? ??? ?? ???? ????? ??????? ?????	yes
 ??????? ???? ????? ??? ???? .. ???????? ???? ??? ???? ??????? ????? ?? ?? ?? .. ????? ???? ????? ???????? ?????? .. ???? ?? ?????? ?? ????? ???? ?? ??? .. ??????? ??????? ??????? .. ??? ????????? ??????? ???? ???? ???? ..	yes
 ??? ?? ?????? ??? ????? ?? ????? ??????? ? ?? ( ????? ? ?????? ??? ?????? ) ?????? ?????? ??? ??????? ????? .. ? ?	no
" ?? ??? ??? ???? ?????? ??????? ?????? ?????? ?????? ?? ????? ? ???????? ???? ????? ?? ?????? ????? ???? 7,5 m €"	no
 ?? ????? ????? ????? ??? ???? ?? ?????? ?? ???? ?? ??? ??? ????? ??? ??????? ??? ??????? ???? ??????? ?? ? ???? ???? ??????? ???? ??? ????? ???? ?-? ?? ??? ???????	no
 ??????? ?????? ?? ?????? ? ??? . ???? ????? ?????? ???? ?????? ?????? ???? ? ? ? ??? ????? ?????	no
 ??? ?????? ????? ?? ????? ... ?????? ?????? ??????? .. ??? ???? ?? ??? ????? ????? ?? ??	yes
 ???? ???? .. ???? ??????? . ?? ?? ?????? ???? ??? ????? ???? ?? ???? ??????? .	yes
 ???? ???? .. ?? ?? ??????? ???? ??????? ???? .	yes
 ????? ??? ???????? ???? ????? ?? ?????? ???? ?? ???	yes
 ???? ???? ??? ??? ???? ?? ???? ????? ??? ???? ?????? ... ! ??? ?? ??? 3 ????? ??????? ???? ?????? ??????	yes
 ??????? ? ????? ?? ?? ?? ?? .	yes
 ?? ???????? ???????? ??? ?? ???? ? ?????? ?????? ??? ???????? ???? ... ?? ?? ????? ???? ????? ?? ???? ??? ???	yes
 ???? ???????? ??? ??? ???? ???? ? ???? ? ???? ??????? ? ??????? ?? ?????? ????? ??? ????? ?? ? ? ? ?? ??? ????? ???? ?????? ? ???? ? ??? ??????? ?? ??? ????? ??? ???? ??? ????	yes
 ??????? ????? ??? ????? ?? ?????? ???? ????? : - ?????? ?? ??? ???? ??????? ????	yes
" ?? ????? ??? ?? ??? ??????? ?? ?????? ?????? ?? ????? ????? ???? ????? ???? ?? ??? ??????? ????? ??? ??????? + ???? ? ????? ? ???? ????? ??????? ??????? ? ??????? ? ??? ????? ? ?????? ????? ????? . ???????? ??? ???? ???? ? ???? ?? ?????? ??"	yes
 ???? ??? ?? ???????? ?? @USERNAME  ??? ??? ?????? ??????? ??? ?????? ?????? ??? ??? ????? ????? ??????? @USERNAME  ????? ???? @USERNAME  ???? ????? ???? ??? ???? ??? ??	yes
 ?? ????? ?? ??????? ??? ??? ??????? ???? ???? ??? ?????? ????? ??	yes
" ?????? ???? ? ????????? ????? ???? ?????? ?????? ? ????? ?????? ??? ?????? ???? ????? ??? ???????? ????????? ???????? ?????"	yes
 ??????? ??????? ???? ?? ??????? ???? ???? ????? ?? ???? ??? ???? ????? - ???????	no
 ??????? ??? ?? ???? ???? ??????	no
