id,Text,Label
773,لا أقرقش أمثالك يا حقير وأمثال الكداب علاء وحالتي كدة بتبقى فل، غور بلوك,0
774,إذا كنتى امرأة فأنت اقذر واغبى النساء,2
775,لازم تقول كدة يا حقير، ان كنتو بتحتقر مصر نفسها مش هتحتقرو اللي يدافع عنها..اتفووو بلوك,2
776,الرقاصين احسن من المعرصين,0
777,زعلان عليها دى كدة هترقصلك لوحدك . الشعب شبع رقص خلاص وشبع تدليس وخلط للحقائق وكذب لتحقيق مصالح شخصيه البلد بتنضف ولسه هتنضف !!!,2
778,و ليه مكتبتش عن رفض اوراق احمد عز ولا انت بتلعب على أجندة الحريات يا عميل ، اللي زيك ما يستاهلش يشم هواها اساسا,2
779,كلام ملتوي يراد به وصم المرشحين بما لا يمكن إثباته ، مجرد محاولة إتهام بدون معنى .. عيب عليك انت مفروض اديب,2
780,عيلاء متكيف هناك ونايم على بطنه وسايب شوية خولات يشتموا بداله اقولكم خليها تاكلكم يا علوق مصر مش حترجع لورا يا شوية شواذ,0
781,العدالة ﻻ تتحقق بتخفيف الظلم جزئيا وانما بازالة اسبابه.مبروك للمفرج عنهم ولكن ماذا عن الاف المعتقلين ولماذا الابقاء على قانون التظاهر الباطل,1
782,والله يوم ما يسجونك لوزع شربات علي البلد كلها والله ربنا يريحنا من اشكالكم دي للابد يلعن يناير علي مجايبها مع اني نزلت فيها,2
783,اخرسي ياقحبة يابن الزنا والعهر والشرمطة,0
784,كس ام دين امك يا حودة,0
785,هتعيش عميل وتموت حقير,2
786,مش احسنوما يعيش قواد زي ابوك يبن الزنا والعهر,0
787,انت اكبر عميل ضد الوطن ياريت يعتقلوك انت ونرتاح منك,2
788,الاسواني اشرف من امك النجسة يابن للنجس,0
789,فلتذهب إلى الجحيم أنت وكرمان وأيمن نور وحمزاوى والمرزوقى والبرادعى وكل من يسير فى ركابكم ومن هو على شاكلتكم ، يا لئام مصر,2
790,انت توهمت انك كاتب والمعلوم لدى الجميع أنك سارق ، خائن تخون وطنك من أجل حفنة من الدولارات ، ياحقير ، تأكل على كل الموائد,2
791,يسقط حكم العسكر,2
792,الامنجية و المرتشون والفاسدون و القتلة والجلادون..كلهم يؤدون الحج وتنهمر دموعهم خشوعا.الدين عندنا مجرد استيفاء اجراءات منفصل تماما عن السلوك,2
793,ياريتك تبص فى المرايا وانت بتقول الكلام ده,2
794,انتم من اكتر الناس حاربتو وجود اي مظهر سلوكي حقيقي للدين في حياتنا ووصلتو الرقاصات لابواب البرلمان ،،وخليتو الدين فعلا علي ورق,2
795,لا تحزن لا تيأس .. حين ينتهون سيأتى الدور على المهيجون والمعرصون والتافهون حينها ستجد دورك وفى المقدمه...,0
796,نقطنا بسكاتك.وعقبالك,2
797,حضرتك كده هاتزعل الامنجيه واللصوص وكل ولاد الكلب دول مننا.. هايرجعوا فاكرين ان الحج طهرها... والبور بتاعهم هايعلي علينا,0
798,لكن مرسي لم يكن كذلك و خرجتم عليه، الا تشاطرني الرأي أستاذي المحترم؟,1
799,خليك عندك ياخول,0
800,ياشيخ روح انت وافكارك القذره ده حتي كلمة دكتورخسارة فيك الناس اللي زيك افسدواكل حاجة حلوة حتي التوبه هتدخل فيها,2
801,المفروض إلى زيك ميتكلمش يا خاين يا عميل يا ابو قصص قذره,2
802,انت منافق,2
803,الحكومة المصرية تسعى لاسترضاء اهالي الضحايا المكسيكيين الذين قتلتهم لكنها تتجاهل الضحايا المصريين .المصري ديته كم الف جنيه وعمرة للوالدين .,1
804,هو حضرتك مولود والتعريص في دمك ولا هواية وكبرت معاك ؟انت مش شايف إن الناس كارهة ريحتك يالولو ؟بس مسيرك ياملوخية تيجي تحت المخرطة,0
805,انت ليك وش تتكلم يا أقذر شخصية فى تاريخ مصر,2
806,ولعها ولعها سعللها شعللها جاين في اي نصيبه وخلاص جتك القرف,2
807,"""ماتخرس بقى ياسى عيﻻد ماحدش طايق وشك خﻻص،،،اتفو ال وانا اللى كنت بسمعك وقت مجيده العره؟ كنتو مففلن""",2
808,هو انت مش مصري زينا ولا اة خاين وميهكش البلد المهم عندك الكلام الفارغ  امك عند امها,2
809,طبعا انت عارف ان معظم المكسيك اخوان فمثلا عندك خوان كارلوس وخوان مانويلا وخوان لوبز ومعظمهم كده :),1
810,"""يا راجل كله فدا البلد فييين أيام أتوبيس المدرسة بتاع مرسى وكان شايل كراسته ورايح مدرسته الأدب حلو مافيش كلام  #وديتونا_ف_داهية""",2
811,ايه الجديد ما دا العادي !!!!! وطن مليان بالعفن,2
812,اتفرج علي الابراشي . بيشحتوا شحاته حقّهم  بمذله وانكسار . موت وفضيحه وجرسه . خساره علي شعب رخيص و محدش رخصه غيره,0
813,خلاص ياعلاء دورك انت وأمثالك وأسيادك انكشف خلاص يانخبه يامأجورين.روح اعملك طقم اسنان اكرم لك ولا نسيت المهنه,2
814,الدستور الحالي يمثل ارادة الشعب الذي وافق عليه باغلبية كبيرة.لايجوز تعديل الدستور الا بواسطة نواب الشعب عبر استفتاء جديد.هكذا الدول المحترمة,1
815,"""لكن يجوز الغاء الدستور بأمر وزير الدفاع وتصفيق ""المثقفين""""",1
816,قصدك اغلبية الرقاصين اللى نزلوا رقصوا وطبلوا قدام اللجان,2
817,"""مصدق أنت المسلسل ده 😂😂😂  الأن نحن في عمارة يعقوبيان   وأنت وآمثالك يتعمل فيكم الأحا""",0
818,طيب سؤل للأخ عولاء يعقوبيان الدستور اللي اتعدل ايام جماعة الخرفان دة مش كان بموافقة امك ولا يا شوية معرصين متتكلموس في شأن مصري,2
819,يادكتور هيعدله بطابور من المعرصين الأوساخ تجار الوطنية,0
820,بس ياحرامي الروايات خليك بره مصر تتلقي تمويلك ياقذر ياوقح,2
821,تسقط أنت وانقلابك العفن .,2
822,مرحبا بيك في اوسخ دولة في العالم يا دكتور علاء اتفضل نورتنا والله,2
823,اتنيل جتك نيله هو انت لسه عايش وتلقط كلمه قالها رئيسنا وتعلق,2
824,"""البلد بلدنا والدستور بتاعنا نغيره نعمله اراطيس لب  نطيره نحطه فى خرمك انت مال اهلك""",0
825,مشايخ الوهابية يصرفون الملايين من اجل نشر الحجاب والنقاب ولا يفعلون شيئا لانقاذ اللاجئين السوريين لان خوفهم من جسد المراة اكبر من انسانيتهم,1
826,اول مره تقول حاجه صح يا بن الوسخه يا شاذ,0
827,"""بزمتك فى بنت محترمه تقول لواحد اد ابوها ""يابن الوسخه يا شاذ"" يا مدعية الفضيله يا خضرا الشريفه""",1
828,مين قالك انى مدعيه الفضيله يابن المتناكه علاء الاسوانى بن مره وسخه كمان,0
829,"""شتمت وبعدين عملتلى بلوك عشان مشتمهاش حاجه اخر وساخه تربيه وسخه صحيح معلش يا دكتور متضايقش نفسك""",1
830,وأنت ابن العلمانية دعمت وشاركت بمقالاتك في قتل المصريين في شوارع وميادين مصر.. صحيح ولا لا.. أنت قاتل أيضا,2
831,و ما علاقة العلمانية بما فعله عبدالفتاح؟ و ما علاقة علاء الأسواني بالحريمة التي ارتكبها الجنرال؟!,1
832,أنت يا لاعق جزم القتلة انزي و اصمت,2
833,مافي غيرك يحكي ياحيوان انت وسيد ك البيادة  السيسي انتو شو قدمت لسوريا غير الدعم بصواريخ صناعة مص يا بس تفو عليكون كلاب والايام,2
834,نت واذنابك تصرفوا ملايين الدولارت لأجل نشر الشرك,2
835,الشرك؟ هل تسمي الأدب و الروايات شرك؟,1
836,بعد المجهود الذي بذله اعضاء مجلس حقوق الانسان في تقرير اكد ان معاملة السجناء في سجن العقرب ممتازة . اليس من حقهم زيادة مرتباتهم من الحكومة ؟,1
837,"""عايزين نحجز لينا أسبوعين في #العقرب طالما حالته احسن من الفنادق  وأكيد اللي بيموتوا هناك دا من السعادة #تحيأ-مصر""",1
838,وياريت ندعي لتوحيد مذاهب الترفيه بين الشروق والمطريه وبورتو العقرب على مذهب أنون أباسعده,1
839,ايها  الثقيل الرزيل العسير علي نفسك واهلك ان وجدت اللجنة مخالفات اهنت بلدك وان لم تجد طهقت من ربك ماذا انت النار تأكل داخلك,2
840,ان لم تفعل لا نصدق انك انت اعتدنا منك مخالفة ع طول الخط يبدو انك رضعت من خبث وتربيت ف اسوء بيئة صنعوا منك كرهاً ونفورا. صرفك ربي,2
841,صارت ملامحك بلون غباءك وغارت بؤرالرزالة ف جبينك تنفر منك كل خلقة اللهم احمينا واهلينا مما ابتليت به راغماً لا مرغما فالسماجة عشق,2
842,عقبال لما تشرف فيه قريب ..ده مكانك الطبيعي ياخاين ..ياكلب الاخوان,2
843,امك يا اهبل,2
844,و أليس من حقك زيادة مرتبك من اللي مشغلينك؟,1
845,اقل حاجة تتقال لك انك راجل معرص برخصة,2
846,اعتقد ان المشكلة مش فى السجون ، المشكلة فى أماكن الاحتجاز قبل العرض على النيابة يادكتور علاء,1
847,"""رواية ""نادي السيارات"" تحصل على المركز الثالث في أفضل عشر روايات صدرت في أمريكا هذا الشهر التفاصيل""",1
848,ما خلاص يا علاء عرفنا - ارحم ديك ابونا بقا,0
849,ديك بلدى ولا مستورد ولا رومى هو الكيلو بكام دلوقتى ههههههههههه,1
850,ديك بلدي يا حنان - ما تيجي يا حنان و نجيب سامي عنان - أموت انا,1
851,انت خنزير وحيوان يا علاء بالمعرض,2
852,انا كنت شاكك انك خول الحين اتاكدت انك كنت بتتناك وانت صغير والله اعلم ممكن تكون لازلت  لان شكلك باين عليك انك شرموط  اختفو عليك,0
853,انت معرص. ابن وسخه يابو وحمه سأعرض تشكك في كل شيء الجيش والشرطه والقضاء والطب الشرعي يا خنزير,0
854,تفتخر مصر ابنها الأديب علاء الاسوانى شكرا لة دليل على ابداع وفن أصيل ومعرفة أدبية يقف العالم أمامها باحترام وتقدير لمصر العلم,1
855,اتكلم عن نفسك ..عيلاء مين ده الي بتفتخر بيه مصرده مجردرد طفيلي حقير ولاادب ولافن ولاوطنيه ولا حاجه خالص ..,2
856,هو انت ليك عين لسه اتغرد طب احنا عيال وجداد على السياسه انت ينضحك عليك ازى فى سنك ده وتتلخبط ولسه بتغرد بع كل الاعدامات استحى,2
857,مبروك يا علاء تستاهل كل خير ولو ان انضحك عليك زى ماانضحك علينا كلنا وخربنها وقعدنا على تلها طلعنا كلنا عنب وارجوزات,1
858,الحكومة تتسبب في غرق الناس باهمالها وفسادها ثم تترك جثثهم في النيل ضغطا للنفقات واذا اعترض اهلهم قمعتهم الشرطة.الحيوان لا يستحق هذه المعاملة,2
859,وأين أيزنهاور مصر يا أسواني؟  هل كنت ساذجا أم غبيا,2
860,#مصر أيها المثقف المتلحف بـ قيم زائفة ؛ لقد طبختم السُم كي يتجرّعه #الإخوان فـ تجرّع الوطن بأسره ما طبخت أيديكم...,2
861,ولماذا نزلت وأيد الأنقلاب العسكري  ولا عشان لم تحصل على ما كنت اريد,2
862,ما انت عارف ان ده حكم عسكرى و اذا حد اتكلم البياده في بقه,2
863,الحكومة تتسبب مش السيسي لاحظ انك جبان ومن النخبة المعفنة,2
864,اللهم إن رجال النظام في قد طغواوتجبرواوتكبرواوفجرواواغتروابقوتهم ونسواأن القوي الجبارموجودفخذهم أخذعزيزمقتدروأشف صدورقوم مؤمنين,2
865,فلتصمت أيها الحقير العميل لا يصح لأمثالك من الذين طبلوا لمرسي أن يفتحوا فمهم .. أبدا,2
866,ايه الادب دا كله يا شرموط .... لسانك كان 10 متر ايام مرسي ودلوقتي قفاك 10 متر والجزمه فوق دماغ ابوك,0
867,اري انك من الأرذال وانك عاشق سئالة وتري بعين اعور خبيث,2
868, إحترس فقد يضعون فى مؤخرتك أشياء أهونها عضو ذكرى,0
869,كل الثقافات على مدى التاريخ عرفت بشرا فاسدين ونصابين يتظاهرون بممارسة الدين من اجل خداع الناس.مشكلتنا في مصر ان معظم الفاسدين متدينون فعلا,2
870,يعني السيسي متدين !!,1
871,"""لا دة هو قايل كلمة معظم مخصوص عشان السيسي 😂 و متاكد طبعا ان علاء الاسواني مش موافقني الرأي""",1
872,ربنا ياخدهم هم الاتنين,2
873,وياتري سيادتك متدين فاسد ولا متدين متلون ولا كل اللي انت بتقوله لزوم السبوبه والعيشه المرحرحه,2
874,على الاقل كان فى حريات كنت بتقول مرسى ديكتاتور  الى هو ازاى ان ديكتاتور يسمح انه يتقال عليه ديكتاتور سللملى على ايزنهور مصر.,1
875,والعملاء بالعلن وبالفم المليان مع اليهود. اعلامكم وقيادتكم,2
876,"""طب هما خداعونا بأسم الدين أما أمثالكم خدعونا بأسم ايه  همج رعاع اتباع كل ناعق""",2
877,انت وصلت فيك الحالة انك تكتب بالرموز والتشفير والتلميح، وين صراحتك وجرأتك في عهد مرسي، اللهم انتقم من كل كذاب ومنافق،,1
878,وانت لا دين ولاضمير,2
879,بطل  كلام لانك  منافق والناس كانت  مخدوعه فيك تعرف المنافق  عند الله فين  في جهنم,2
880,دائماً ماتكون البدايات صعبة... اما أن تنازع لتصل...و اما أن تبكى لانك بدأت.,1
881,في الاول كنت احبك لكن دلوقتي خلاص,1
882,تسمحلي  اقولك انت راجل حمار,2
883,وبن وسخه وكلب وعدو  الإسلام والمسلمين,0
884,جدع ياعرص علي امك زمان ودلوقتي علي مراتك ياابن الشرميط يااخوالشرموطه انتا امك اتناكت لمه شبعت من زواج المتعه ياابن المتعه,0
885,ارجع الى اصلك لا تكن مغرورا ومتكبرا ومتسلطا يا ابراهيم عيسى,2
886,أنت شخص متكبر ومغرور وسفوسطائي وفقدت الكثير وستفقد,2
887,هو انت هتتهد امتى و تحل عن الريس عشان قرفنا و جبنا اخر منك و من اللى زيك,2
888,عبيط ده ولا ايه,2
889,"""وإما إن ربنا ياخدك وياخد أمثالك وستبكي على أ إننا تأخرنا في الدعاء عليك""",2
890,احنا ماشيين باتجاه وضعين مالهومش تالت اما الوضع السوري او الوضع الليبي، الشاطر يخلع عالبدري,1
891,<الْحَمْدُ لِلَّهِ الَّذِي أَنزَلَ عَلَى عَبْدِهِ الْكِتَابَ وَلَمْ يَجْعَل لَّهُ عِوَجَا>,1
892,انت لا تمثل الشعب المصري الشقيق والعريق بقلوبنا منذ القدم، تصرفك وتهورك الخالي من الحقائق فضحك يا مرتزق ي عميل سحقاً لأمثالك,2
893,العوج في الايه لو فسر هو ماتفتروه ع الاسلام والمسلمين ياكدابين .,2
894,ده برنامج آيات مشترك فيه يكتب كل يوم ايه على الحساب الي زي ده ميعرفش ربنا ابو حمالات,2
895,ربنا ياخذه ويريح مصر فيه ...,2
896,لا تنجس القرأن بلسانك ايتها العرص,0
897,انت خنزير ابن خنزيرة,0
898,من اكلك الخنزير ماتت رجولتك واصبحت ديوث. لاشرف لك عليك من الله ماتستحق. نتمنا من الله ان يفرحنا بقبول دعاءا المسلمين عليك,0
899,يا نجس أنت أعوج خلق الله يا عرص,0
900,لانعلم كيف لا احد يرفع عليك قضية في التحريض ع القتل مانراك الاداعما للعنصريه والقتل والفرقه لابناء مصر .رامي جان تحيه,2
901,يا ابو شنب يا وطواط اقول لك كلمة واحدة لتطاولك علي الشيخ الجليل احمد ديدات انت يا ابراهيم يا عيسى انت العن شيء,0
902,"""#إبراهيم_عيسى يكتب :عن الأحزاب التى لا تتحزَّب  فى مصر ٨٤ حزبًا..  هل تشعر بها؟  ما أقرب حزب إلى بيتك؟ لا أقول...""",1
903,جميل،ولو كانت الأحزاب قوية و واقفة على أرض صلبة مكنتش عملت تحالفات،افتكرت كنت بتسأل أحمد هو مين الحزب الجمهوري ده يا أحمد :),1
904,٨٤حزب والله العظيم أنا مأعرف غير ٣ أحزاب أسف أقصد أسماء ٣ أحزاب,1
905,حزب امك  يا ابن المثاليه,0
906,يا فرحتي بالمصري ٨٤ حزب كلهم احزاب  زي خبتها,1
907,مبارك علم عليك وع الابراشي وبكري ومرتضي ومازلتم في غيكم!! سدنة للظلمة!! أيها الساديون!! السادية اسلوب حياتكم,0
908,الحقيقة انا من الصعيد وبالتحديد قنا وعمرى ما شفت حزب سياسى ولا حسيت بة ههههههههههه,1
909,"""لبناء مستقل سياسي حقيقي لمصر بعيدا عن الاخوان والمتلونين والمتحولين والمنتفعين تابع""",1
910,استاذ ابراهيم يحب التركيز علي الحركه الالتفافيه التي يقوم بها الاخوان عن طريق حزب الوسط وعدم الوثوق بمراجعاتهم فهم كاذبون,2
911,حزب كسمك يا معرص,0
912,طلما فى واحد ابن ورمه زيك كلب للخونه وصهاينه العسكر فى مصر عمر ماحيكون فى معارضه -احزاب او ديموقراطيه كتكو الارف مليتو البلد,0
913,ارتفاع ضحايا حادث الأقصر إلى 20 شخصًا  علن أبو النجا الحجاجي، مدير مرفق الإسعاف بالأقصر، ارتفاع عدد ضحايا حادث...,1
914,تعرف الحمار المخطط ابيض واسود?  سبحان الله الخالق الناطق يشبهك  بس الحمار حر وانت عبد خوفوك بتوع الشقه اياها صح?,2
915,عقبال لما نسمع خبرك في حادث والبلد تنظف من امثالك,2
916,اقرا هذا المقال المختصر يا عيسى -عسى الله ان يهديك صراطا مستقيما,1
917,والله بومه,2
918,يافاشل. يا حملات. والله اجهل أهل الارض انت ومن على شاكلتك,2
919,اللهم ارحم موتانا واهدى سفهاءنا,1
920,فين السياسين يا عيسى فين التحالفات الل هتقود البلد وتحقق مصالحه حزب النور المتطرف وفلوس ساويرس وعملاؤه ,1
921,واضح إن حبيبك وربيب نعمتك ياهيمه تفوق على مرسى  فى وشه النحس,2
922,خخخخخخخ بومة العرص,0
923,أنت بندفعلك راتب من المخابرات الأمريكية أيها العميل لتشويه الدين أنت ستقتل برصاصة قريبا أو دهسا وفرما انتظر قريبا,2
924,مليووون مبروووك للجزائر .مليووون مبروووك للعرب.,1
925,السيسي وشه حلو ع الجزائر مبرووووووك,1
926,متنساش 6 ل 1 لصالح غانا في عهد العرص هههه,0
927,اسكت يا منافق,2
928,انت عربي زينا ولا ايه ياخربيت امك دانا مفكرك صهيوني يابو حمالات يابو كرش يازبالة المجتمع اتفوووو عليك وعلي اللي جابوك,0
929,لوووووووووووووى عقبال عندك يا حملات يا منافق,2
930,كلامي لعبيد البيادة  تعطون من طرف اللسان حلاوة وتروغون كما يروغ الثعلب ، موتوا بغيضكم,2
931,مرسى لما كان بيروح بلد كان بيحصل فيها مصيبه .. ولما السيسى راح الجزائر عملوا انجاز كاس العالم  .. مصر نضفت يا اخوان,2
932,في عهد مرسي مصر لعبت كأس القارات وكذلك الأهلي ولما جاء العرص إتهزمتم ب6 ل 1 مع غانا,0
933,لسنا في حاجة لتبريكاتك أيها الانقلابي,2
934,ابراهيم عيسى انسان زباله ولا يشرف اي احد ان يشجهه، روح شجع مكابي تل ابيب احسنلك يا خول,0
935,#ابراهيم_عيسى يكتب :  كهنة الهراء وسفلة الأفكار النبيلة,1
936,البلد دى حتفضل وسخة طول ما حنا بنتابع نتاءج حزب الدستور اللى مالوش وجود على ارض الواقع ولا شعبية وبيعينو البرادعى رءيس,2
937,أستاذي الرائع احبك وأرجو الا يخيب ظني فيك كما خاب في الكثيرين,1
938,"""اين المخلص اين المخلص خالد داوود بيقول شرفنا بتويتة من البرادعى النهاردة اه يا خونة يا اوساخ اه""",2
939,واناس مشهورة منفصلين تمام الانفصال عننا كشعب .,1
940,شرفى . الشعب المصرى المغيب واعلامه الجاهل المتعمق فى الجهل بيتنصب عليهم باكبر كدبة فى تاريخنا كله. هراء فى التليفزيون,2
941,بصفة عامة .. إبراهيم عيسى وطني و مثقف و شجاع و غير تقليدي و أستاذ بجد و طبعا دمه خفيف .. بالتوفيق دائما,1
942,يا ريت يا استاذ ابراهيم تبقى تعلق على اللى بيحصل فى الاعلام وتكون لازع فى انتقادك ليهم زى ما بتعمل مع بتوع تويتر والفيس,1
943,أشكرك يا أستاذ ابراهيم. انت الوحيد اللى بتحسسنى أن انا لسه بعقلى,1
944,هوﻻء ناس ﻻيوجد جديد اوفكر مﻻئم لحياة الناس كلهم عبيد اﻻعﻻم و السلطة هل عندهم حل لمشكلة الطاقة او النيل او التعليم او فى الطع,1
945,ويكتب ايضا كهنة الاعلام وسحرة العقول الساقطة,1
946,إبراهيم عيسى في شهادته.مبارك مسؤول عن كل قطرة دم.ولم ولن أقول ان جماعة 6 إبريل خائنة أوعميلة، أنا قلت إنهم شباب وطني,1
947,انت من اول الناس الذين كنت احترمهم والمصيبه اني اكتشفة ان مفيش حد محترم انا كنت اهبل وعبيط,2
948,وانا كمان ده انا اتربيت علي افكاره ومصدومه صدمه عمري,1
949,اهو طلع براءه تفضل يا الحر قول كلمتك ولا خايف السيسي يسكتك زي مااخرصك قدام الناس انت لا راي لك قول مايقوله وشوف مايشوفه,1
950,وحياة امك صحيح طب ماانت قولت ان الاخوان اهم فصيل سياسي وبعد كده قلت ارهابيين انت اكبر منافق ياكلب يابن الكلب يازبالة,0
951,لا يااستاذى مبارك ماقتلش مصرى واحد قتلهم الارهابيين وكان مكافئتهم الحكم و ستة ابريل ساعدوا وقبضوا,1
952,سقطت الاقنعه يا ابوحمالات,2
953,اتق الله قلت عنهم قطيع زي قطيع الاخوان خرفان يعني قطيعه تقطع لسانك إن قلت ماتخفش وإن خوف ما تقلش صعب ركب سوسته لبؤك .,2
954,بس إنت حقير برضه,2
955,نطالب الحكومه بسرعه اصدار قانون الغاء الاحزاب ذو المرجعيه الدينيه مثال:(حزب النور الملعون وما هم على شاكلته,0
956,ايه اللي يخلي مهندس زيي او دكتور او اي مهنه تاني يسيب بلدو و يتغرب مع ان بلدنا فيها خير كتير,1
957,الإعلام الغربى يخلع ملابسه - إبراهيم عيسى - التحرير,2
958,الاعلام الغربي اشرف منك وليس منافق...يا متلون,2
959,الامنجى  ابراهيم عيسي اتفووووووة,2
960,يا استاذ ابراهيم عيسى  رويترز يمتلكها روتشيلد ..المتحكم فى المخابرات البريطانية.....,1
961,يمكن عايز يركبك !! يامخنث ياعرص,0
962,انت اللى بقيت ملط ... وبكرة الثوار هيقلعوك ملط ياراجل يا نلط,0
963,والاعلام المصري عريان من زمان,2
964,ومتى تخلعون الكذب والنفاق عن وجوهكم,2
965,اه ياكلب ياعدوو الاسلام ياشيعي يانجس منافق,0
966,وانتو اعلام عاري من زمان يا اعلام العهر والكذب,0
967,ربنا ياخدك يا بعيد و ينظف العالم منك و من امثالك...خاف ربنا يا من اشترى دنياه بهوى غيره...ربنا يورينا فيك يوم يا منحط,0
968,كل عام وأنتم بخير..عيد أضحى سعيد :),1
969,العيد الجاي ندبحك يا خروف,2
970,حسبى الله ونعم الوكيل فيك,1
971,نسأل الله العظيم ألاَّ يعيد هذا العيد على امثالك من اعداء الاسلام وان يعجل بهلاكك وهلاك من هم على شاكلتك ياكلاب الاعلام,0
972,وانت بالف خير,1
973,كل سنة وحضرتك طيب :) ,1
974,ساويرس عارف انك ملحد وجاهل وراضع خرا! ساحبك زي الخروف علشان تشخ في عقول المصريين!!,0
975,أسأل الله تعالى أن يبتليك بأمراض لا تعرف لها علاجا ؛ وتكون عبرة لكل من تطاول على الاسلام والمسلمين ؛ أخزاك الله وأذلك,2
976,التهنئة تكون للمسلمين  اللذين لايعادون الاسلام ويشوهون صورته وأهله؛ أما أنت فقد بعت دينك بغرض من الدنيا؛إلى جهنم وبئس المصير,2
977,وانت طيب يا حمار,0
978,انت بتتكلم فى الدين ليه ياض يا جاهل,2
979,"""يوم 16/9/1931--.اعدام أسد الصحراء عمر المختار  في صباح الأربعاء  16 سبتمبر 1931، اتُخذت جميع التدابير اللازمة..""",1
980,رحم الله الشهيد، ذكري الوطني الحر تبقي في القلوب و ليس المدعين عملاء امريكا الذين تراهم علي الساحة يتطاولون.,1
981,وهذا سبب عدم وجود برلمان حتى يسهل له تمرير كل مخططه؛بالله هل هذه دوله أو هدا رئيس؛كل ذلك وأنت تطبل لانك بدون وطنيه وضيع,2
982,"""أنت الذي شارك في إفسادمصر وسعى في خرابها وسفك دماء شعبها سيأتي اليوم الذي تحاكم فيه وينتصرأهل الدم منك ومن الذين على شاكلتك""",2
983,انته اخر واحد يتكلم عن الشرفاء والرجال مثل عمر المختار  انته خليك مع السيس,2
984,"""عمر المختار لا دخل لك فيه ياكلب الغرب ياعميل أنت إنسان قذر وابن وسخه أنت قيمتك تنضرب على قفاك بالصرماية ياصرماية""",0
985,عملت قناة التحرير وعملتلك كام مليون  وبيعتها طلعت محجوب عبد الدايم للاسف بتقوم بدور مصطفي البقري,2
986,طلعت بتدور علي فرصه تبيع نفسك فيها لحد ما وصلت وبقيت نسخه من سمير رجب وابراهيم نافه وابراهيم سعدة,2
987,ابراهيم عيسى لعنة الله عليك بكل كتاب ياخنزيريانجس ياصهاينة العرب انكشفت وجوهكم يااولاد القحبة لااستثني منكم احد عصابة الخنزير,0
988,الى صدقي صبحي وزير الدفاع والى قادة الجيش والشرطةالجبناء الخنازير الخونة خدام اسرائيل ,2
989,ابراهيم عيسى لعنة الله عليك بكل كتاب ياخنزيريانجس ياصهاينة العرب انكشفت وجوهكم كلاب,2
990,التغريدات السابقة من سفاسف الأمور لهذا الأسبوع، وبها حديث عن أوبريت السيسي وماء المريخ ومديحة كامل والبتنجان المقلي,1
991,مديحة كامل اشمعني؟؟؟؟ بس مقال رائع,1
992,دى اجابه على سؤال حضرتك الأهم لماذا عقمت النساء ان تنجب مثل مديحه كامل ؟,1
993,"""لسة عاملي حظر من أيام مصايب المجلس العسكري.. راجع وشيل الحظر احنا في نفس المركب دلوقتي""",1
994,لكي الله يا مصر,1
995,لو الدنيا سوده فى وشك كده ومافيش حاجه عجباك روح بلدك قاعد هنا ليه!!!,1
996,هو قد كده السيسى حارقك,2
997,ايه المجارى اللى بتخر منك دى. اول مره اقراء لك حاجه  للأسف لقيتها زباله,2
998,خليها تاكلك يا خروف وكل ما تاكلك أكتر حتتكيف أكتر يا عرص,0
999,طيزك قرعة يا ابو شخه,0
1000,اوبريت امك يا بلال يافضل وعقبال لما نعملها اوبريت فى اليمن,2
1001,"""كثيرون لديهم مشكلة في ارتداء ملابس ""نُص كُم"" أمام رئيس الجمهورية، لكن ليس لديهم مشكلة أن يكون الرئيس نفسه ""نُص كُم""""",2
1002,ياراجل  المهم  شلنا مرسى والاخوان,1
1003,بكل معانى الوطنية نحبك ياريس والعار على بتوع السبوبة ,2
1004,مش حتخش مصر تانى ؟؟؟؟؟؟؟؟ والسيسى رئيس محترم ويا ريتك تتعلم مخاطبة الكبار وكله من منى الشاذلى هى الا قدمتك,2
1005,وانت بتعرص للسيسي يا كلب ،،,0
1006,""" ايه رئيك يا اعلامى على متفرج نعمل مجلس رئاسى  به جميع الاطياف ملط واسبور ونصف كم وكم وبلوفر وبدلة""",2
1007,ماهو العيبة اذا طلعت من أهل العيب متبقاش عيبة,2
1008,ايه يا عم بلال قلب جمد تاني ولا ايه؟,1
1009,خليها تاكلك يا خروف وكل ما تاكلك أكتر حتتكيف أكتر وأنت عايش في بلاد هيصه حتلاقي اللي يكيفوك كتير هناك,2
1010,انت عديم الرباية ومش متربى وخسارة اللقمة الى بتاكلها هنا على ارضنا يا لاجىء يالقيط ياعديم الاهلية,0
1011,بلاش غلط انت المفروض الى تعلمنا الاحترام يا كابتن,1
1012,ما لم يتم حذفه من الحلقة التي قدمتها عقب وقوع مذبحة ماسبيرو في قناة التحرير، لكي لا يتم محو الذاكرة كاملة,1
1013,الحقير #بلال_فضل بعد ما ثبت كدبه تقريبا في كل الأحداث وحتى كدبه ف معارضة الاخوان اللي شغال عندهم دلوقت لسة بيكدب ويكدب,2
1014,مفيش قبل ولا بعد الحقلة دي.,1
1015,فاكرها كانى شفتها امبارح كنت موجوع يومها ولازلت,1
1016,وضح تماما ان اصلك واطى,2
1017,ماتعلي صوتك ياعم بلال . ولا علشان الكلام مافي سيئ الذكر ولا الاخوان بتوشوش نفسك وخايف . صحيح انت راجل كبرت ومش وش بهدله ولا سجون,2
