Text,Label
ماسطة خامجة عار توانسة بري مشيتي انتحرتي رتحتينا منضرك خير,0
بالله حدا يترجم,1
نعالي كولي الزب التونسي تعالي,0
جمهور حقير يضحك مستوى هابط جاهل قلة رقي وفهم وتبادل الآراء ناري تونس جام مايا المرأة عوره وهوا جاهل,1
نص لكأس ماهوش فاضي,1
نروح نبيع شرفك خير,1
لعنة بولحناك طيحت قدرك,0
تعالى ابن نافع,1
بالو بروحو خرية كبيرة عايش يخلص بالاورو شبيهم اتوانسة قرودة يسلموا اصولهم متكبرين ذويهم,0
تعالى وربك يؤمنون يحكموك شجر,1
هههههههه بايرة عمرها وضاعت شبابها,1
لطفي مستواااااه,1
قبيحة متربية بالضبط مشومك صنعتي نشوفك غيري,1
الجزاير مايا اكي قحبة كبيرة مشي نيكي مك رخيسة كلبة ولله جيتي قدامي نيكك ياخانزة كريم نموت مديرش معزة هنهعهههنهههه,0
بلاهي شبيكم شعلتو اخطاوها خليها تعيش رايضة ساعة ماحلاها خليها تعمل البوز علقل تعملو موصلتوش وصلتلو موتو عصبة ليكم,0
قحبة تفووووووووو,0
هههههه انسي روحو لطفي يشطح,1
تحب مسلم روحك تحب مسيحي روحك تحب ملحد روحك احترم العباد هام بلدان متحضرة متقدمة يحترموك تمشي بطرق قانونية,1
المغرب اصبحوا يغتصبون نساء ويمتهنون سرقة وينشرون المسيحية وجلبوا مهم صرعاتهم العرقية ويصفوننا بالعنصرية انتقادهم اغلب لكدافع اليساريين الحداثييين احب تونس اريد ترتكبوا الخطا,0
ياشعب مسلمين وحرام نتحاورو حكم ربي وامرنا باتباعه لاتدعو اعداء الدين يتلاتبون بعقولكم وانا اقول ياسيد الباجي ننتظر المسوات الاورو الدينار,1
مصري واعلم اخواني المسلمين تونس يحبون دين وشرعه الحنيف النساء ضحايا الاعلام والغرب تونس ومصر البلدان الاسلامية العربية,1
شمس متربي والله أخلاقه عالية,1
مذيعة كعبة,1
هههههههه,1
ربوا بناتكم حوسوا الميراث,1
طحاحنة كلاب,0
نحبو صلاح مصباح نحب نسمعو اغني عندو صوت ماشاءالله وحظور خطير يالي تبكي كفاية مالدمع ارحم عينيك قالت مستحيل جمال الروح سامحني سيدنا بلال ابي رباح مؤذن الرسول صلى وسلم والمبشرين بالجنة والعنصرية جات الحكم والاعلام والذخامة صلاح وجمالك ورجوليتك يشفعولك ماخذين فكرة قبيح حشاك تقول الحق الناس تخاف نظام والقوادة والقعار,1
مستنقع تجلبون العاهرات,0
أحسن قرار صدر استقلال البلاد,1
ربي يهديكم التوانسة تخالفو ربي والله عيب السياسة التونسية,1
تعلم أصول اللغة والكتابة الصحيحة أولا الصعلوك المحمدي النجس,0
مخلفات بورقيبة الحلوف,1
فرق يهودي عربي بالتقوى,1
مسخرة,1
لطفي العبدلي صحة كلام رجلة,1
تعالى يحكم أنزل فأولئك الظالمون صدق العظيم الشعب التنسي يتج أشياء كثيرة الشغل السكن الطرقات لمذا ينبشون أحكام,1
وقفتلي زبي,0
ولد عواطف رجل ارجل کعلاف یجعبص بفلوسو,1
تونس دولة علمانية,1
كاراكوز ننصحك فك مالتلفزة,1
لربما زوجكي أبوكي أخوكي بالزنا العاهرات وخانك خان أمك هههههههههه وأكيد مدام يخونك يخن أمك دليل يلتفت بدون يذجب وجهمكم المؤخرات والسوة للإتيان بالصغار الوجه وجه البومة ههههههه لذالك يهربون ويزنون ويخنونكم خههههخهههخههخه,0
حاجة نساء تونس اشرف النساء امارة حاجة النساء تشتغل يكمل درستهم وتحكي دعارة دولة العربية دعارة حقية تونس جبت دعارة فهمت يامتخلف نحنا اشرف رجل ياجاهل,0
جهنم تنتظر عصي طاعة للمخلوق معصية خالق,1
معلم هههههههه,1
قشرة حميدة ثقة اقتراحها كلامها راهي وافقت الاستفتاء الشعبي لمسألة المساواة تعرف التوانسة مستحيل يوافقو حاجة النهاية مسلمين,1
مستحيل يتزوجوا اليهود المسلمين لانهم باختصار يكرهون الاسلام والمسلمين تتخيلوه يعيشون تونس والمغرب والجزائر لخدمة اسرائيل يدعمون الصهاينه مستعدون فعل لارضاء اسراىيل وارضاء انفسهم لانهم شعب غداااار وخبيث ونجس وملعونيين الدنيا والبسهم لباس الذل والمسكنه امان ابداااااااااااااا المسلمين نغدر نتمنى الاذى لاي يهودي مسيحي ملحد يحب المعتدين امرنا نعتدي باقي الديانات دينهم ولنا ديننا وليرحلوووووووا اسرائيل فليرحلوا,0
البهايم جدت الحكاية معرفوش السيد هاكا بيدو مكلموا فرخ البوماضة ولد عواطف فيلم زبي ولد يقرا ابتدائي عصبة نقبتك نقبتو,0
حسا روحها واقحة لله انعلك,1
اختك كحله,1
بلد حنبعل هدا النقاش,1
صحيحة لاموش صحيحة شئ ميهمناش التوانسة الصحاح يتناقشوا التفاهات متاعكم يااعلام المجاري تفووووه,1
منيك منيك منيك,0
تحية جزائرية لللراجل البلاطو وسحقا لقوم لوط,0
وجهك يخوف يامريم يهديك ربي سقمي وجهك,1
تونس دوله علمانيه بامتياز,1
عيب لطفي,1
صح والله,1
بالله لمارك هاذم تنفع السب مرتزقة لحاسة نعنننن,0
الرئيس بقاتلو معدودة يفعل الشئ يوفقك ياكافر يامنافق شهر رمضان تونس خطر,0
كفاش عرفت طبيب معلم,1
التونسية شريفة عفيفة حارة تحكلك الفيلفل الحار ترمتك ميبون خامج لعنة ربوك,0
يدي والله راجل زح هاا ولد عواطف مشااء ناك روحه خير,1
يعطك عصبة صرم امك القحبة ميبون فاطر دخلك الشعب عطاي,0
نصمت همفيك قلي نتقابلو ونضف ترمتك وحجمها إنجيب فازلين ونجيك تخافش إندخلهولك بشويا بشويا ههههههه هات عنوانك كانك راجل,0
المنشط كلب وشكام فتنة تربحوا,1
نجلا بتعت الحصان نسيتوها مصر طردوها,1
والله ربي نهار يعذبك عذاب تتمنى ترجع ثانية للدنيا تبكي دم تعمل تبدل كلام,0
راجل اتجا للحفار بصفاقس ولد القحب,0
نعطيهالكم ملخر شعب تونسي جزايري حكومتكم تلتي تنسيكم وضع راهن الاقتصادي وباش ينهبوا دراهمكم ونتم لاتيين بالميراث ولاتيين بتمنييك ولاتيين بالعريانة يسموها مهم جزاير كرهنا لعلمانية اغتصاب وقتل اطفال ولحبس نفع وشعب بغى الاعدام القصاص كمسلميين يخطينا نضيعوا,1
معناها نحل التلفزة نتفرج التفاهة نستفاد,1
خدودها تيطرشقو بالبوتوكس,1
يرحم والديك قالك رئيسنا عطيتو صوتك يمثلنيش يمثلش الناس نعرفها قانون تونس يهمني لاني اعترف بقات كفار يتمنيكوا يعملوا قوانين جايهم نهار شعب كامل يعدم,1
صوت معزأ تتحدث كريم غربي إنحب نعرف إشنوأ مشكل مشتيت كريم,1
يلعنه,0
سبيته يما نسب شمس الدين باشا,1
نشخسس,1
بطبيعة قالو ربي نطبقوووه,1
عفوان نجمو نقولو شمسة متربيا بلحق هلك تونس ريق البارد فضحتونا عالم هاذا يدافع ذكر يعرس بذكر عارف نوصلو,1
قحب صرف,0
رئيس الدولة كفر,1
قتلكش اصتعراف اخ,1
بارك كلامك لويز لعزيز,1
هنتلتو سخسختو غيرش جمهور الفرارات منيكين بطبيعتهم,0
زبي قلب صرم امك القحبة,0
نحشم نلقا فيديو عملا ميعملوهاش رابورات مغنيين العيب العيب ميلي يتفرج أولهم,1
برى نيكو كرهتونا رب البلاد,0
سعود ههههههههههههه تاج راسك سعود شئت ابيت ويعيش سعود يعيش العائلة الملكية فعلت الشعب ولأجل المملكه ولأجل المواطنيين,1
نسال سلامه غضب تونس بلاد ضالم اهله فتمتعو قليلا فسوفة تعلمون ماتفعلون ومتقولون حسبي ونعم الوكيل بلاد مسلمة سيطر علها حزب شيطان حزب شيطان الخاسرون المستعان تونس مرحم ربي دنيا قليل وتو تنفعكم تقافة فرنسا الكافرة يضلمة يفجرة,0
تقولي مقل تربيتك تحكي كيفي نحكي لمرى تحتك نعرف تتمقعر باين تتمقعر يرحم راباك قراك محلا رجوليتك تحكي طفلة,1
القانون شان داخلي تونسي القانون يمر تونس برجالها الشعب التونسي شعب مسلم يصور الاعلام الرجاء الاخوة التدخل شان تونسي وولاد بلادنا نتفاهمو نتناقشو ناكلو بعضنا بعضنا,1
طيحت ڨفصة ولد القحبة يالجرو ينعل زك أمك القحبة,0
ناقس کان یرکبولها زب لمرا,0
رخيس الطفي كلب والله عيب منافق تفووو,0
تونسي والله العظيم يدوخ أستغفر العظيم يبقو أقلية هالرهوط حر تصيم تفطر مي تمقعير شويا,0
وانا نقول تونس اصبحت عار المغرب العربي والامة الاسلامية تفو ترضا اليهود والنصارى تتبع ملثهم تقولش تقيم اسرائيل حمار يوجد فلسطين,0
مافما مدام سنية بقيمتها الباقي حوس تفهم,1
برافو شاب بشير معلم,1
نشرب العصييييييييييير ليشرب كيفي يدير جام,1
وحيده هههه تحسها تقفف,1
شمس الدين باشا الشيخ نانو,1
نتفكر قرى سنغالي كلية الحقوق سوسة جاب معدل قالوا حطوه رءيس محكمة التعقيب السنغال ههههه,0
لطفي نسيت مثلت شوفلي حل,1
أقسم ورث أبي نصف نصف وأختي غصبا الدين الذكوري العنصري محتقر الأنثى كتبه محمد الدجال الميت الجيفة,0
اخي علاقة بالكفر قصدت ربي واضح يخص حقوق المرأة,1
تحديتم ربي سبحانه وتعالى فاستعدو للقادم,1
والله العظيم احترمك اخي الكريم الدكتور سالم الابيض رغم اختلافي كثير النقاط لاني اشعر صادق كلامك ولست المستكرشين التجمعيين والدستوريين الفاسدين يفكرون مصالحهم واستغلال المناصب الهامة لنهب خيرات البلاد وتشغيل ذويهم واقاربهم والامثلة عديدة ومتعددة عبير موسى واجبنا نحاسبها كلامها كمجتمع مدني تنال جزاءها طبقا للقانون تبين تحارب الحرية والديمقراطية,1
علمانية كلش حلال نكرهها هالإنسانة,0
مابا ذكبة تهتمى للجبورة,1
اليهود يحكمو تونس لحكية,0
حقكم جهنم كلبة خخخختفووووو,0
بلاهي أخطاكم لوغة زبي شمس الدين متربي نفاق بلاطوات لطفي داخلها بلاش اقنعة متربي هههههههههههههههههههههههه بلاهي يزيكم نقصو البهامة,0
تلقا الزق ألمانيا شعبها وذني شد مشومك يجيك اشوم,1
شمس الدين كلاس,1
يلعن روح رسولكم الدجال المجرم الإرهابي السفاح اللقيط الزاني الشاذ البيدوفيل ناكح الأطفال وناكح الموتى تقتل دين ربكم ولد القحبة إرهابي داعشي خنزير حرر السوة يماك القحبة الدكتاتور الشايب المشلول ولد القحبة مستخسر أمك وأختك وبنتك مساوية كلب وأبن الكلب جابلكم دين الشيطان الفاسق الفاجر محمد الدجال المجرم العنصرية وإذلال أمك وأختك وبنتك خليك بلادك إرهابي داعشي ولد القحبة,0
بشرى عجبتني ليوم ول يت نحب مايا طارت طارت للعالي العالي تشكيلو يدها زبي هههه,0
تونس دزاير صاريلنا كيفكيف,1
تونسي نقول شعب فاسد رحيم ربي,0
مغربي ملحد نقش مدخل طبون امك بلادنا رخيص,0
عبيدطول دنيا ماتعرف عنصورية والعبيدية,1
اكب والله سعدك جاية المريخ متعرفش ورسوله فرضو المراة الحجاب عورة,0
ياتونس,1
حيوان ناتن,0
الحرابي سيرينه برا نيك بايرة خرية ناتنة عنبة قارصة,0
حسبنا ونعم الوكيل قتالين أرواح طفل الفساد تونس عذب أقتل أرواح وإستقيل كلب وزير الصحة قتال أرواح كلاب,1
برافووو مريم صراحتك,1
مايا القصوري طائرة تطير السحاب بشير جربوع نتن الأرض,0
يتكلم الكبار سي بشير الصغر يسكتو ظهرت متعرفش تركب جملة مفيدة,1
ربي هبط يحاسب جبريل يطلع جبرين بو ستميات جناح هبط يعاقب المفطرين,0
كرثة,1
المغرب بلاد الدعارة,0
والله عيب عنصرية مقيتة,1
علمانيه ماتفعل بصاحبها مسلم يشهد محمد رسوله الل ه شرفه زوجته واخته ابنته يعتبر ديوث عمل عباده وتربيه عامل اساسي لبناء شخصيه فرد واستهزاء بناس قله ادب ودينا ينهينا همز ولمز وڨاوري تفتخر انسان عامل ومحترم وقلك تنتهي حريتي كنمس بحريه ناس منافق حقود ومعقد وقليل ادب,1
نفهم سامحني بهادي الهدرة راضيتني ههههههه نحبش نزعف الواحد بصح بلاك تقلي مرة تانية تعرفيش الدنيا صاح نزعف ههههههه خاوتنا التوانسة عرفناكم بالمليح الشين حبيناكم ياك الدم يجبد,1
الجزائر تونس الدين الاسلامي يعرفوه يهود نسبة اليهود عايشين تونس,0
طلعت كلوشار مسخ تفوه,0
نهار كامل ونتوما ترهجو وتاكلو جاتكم شهر ماقدرتوش تصبرو الماكلة مي ماعليش ربي يشوف اكل رمضان ماهوش يزيدكم ياتافهين الصايمين,0
محلاهم بنات تونس,1
راجل مثقف ومستوى عالي الاخلاق والرجوليه واحسن شاد الجامعه الطحانه والكلاب يكرهوه مافما انجم يحكي المنطق الراجل مستوى عالي الثقافه برافو دكتور وديع والشعب القائد وكفى,0
صحيح نحترم الناس كثير,1
القاير,1
لطفي العبدلي زوتاها الخطرة شمس الدين تبارك تربيتك,1
عيب الشي ديرو عيب تبهديل,0
القوم الاسلام الاسلام ولي طامع يطمع ربي الميراث,1
باينة للعور بلي تمثيلية,1
خلي الاجابة توصللها نسخة مؤنثة المسيح الدجال أكبر جرثومة تونس طلبتي مالشاب بشير دليل كلامو صوت المرأة عورة دليل الكلام لعنت أمثالك صوت المرأة عورة نص الفتوى الحمد لله المرأة مأمورة بتجنب الفتنة,1
زوز سخار مريم الدباغ معرس,1
احترماتي ولافتخار والاعتزازات لاخت مايا مثقفة دكية والشخص مستواه ضعيفة للنقاش متعصب لاخت مايا اتابعوها هداخلاتها تفرح القلب وملمومة بلمعلومات سياسيا وثقافيا المستوات اخوك المغرب اتابع حوراتك مزيدا كره كره واحب احب يعاونك لاعداء والحساد,1
المستوي الشخصي شمس افضل,1
تونس بلاد الكفر تحتاج لفتح اسلامي جديد عقبة نافع,0
برقبة برغم هـم صنم فعلو مثلكم ظالمين,1
ايها المشايخ المسيسون اليست كلمه,1
تستاهل مايا,1
معلبليش عجبها روحها برطو لعيب لمرا,1
يقتلون الفلسطينيين الأبرياء قالوا المسلمين إخوتنا,1
نحب الشاب بشير حب اهلا سهلا حبش اهلين سهلين نموت بشير,1
نكمو قدش مبون ويزن قحبا برا اعطي سرمك ويها,0
عقبة مجرم حرب زيو الدواعش,1
يعطيك الصحة لطفي خللي كاش مايفيق روحو ويولي راجل,1
ياسي فلفولة كانك تفهم الحديث وعندك عقل تفرق الانسان ليعرف يتكلم واللي ميعرش يتكلم وزيد شوف المقدمة الأخبار تعاود أسئلتها مرة المديرة العامة للصحة تبلفط الكلام وتحسها مخبية حاجة فهمتني تاتا,1
إمرأة خطيرة ربي يهدي تستحق الدخول للسجن,1
خليه يحط قوانين يريد كشعب مسلم نفعل قاله سبسي غيره,1
روح تعطي نقش ريحتك فايحة خربش زبي انسمعك الزبل نيك,0
أصبحنا تونس نحل الحرام ونحرم مااحلى ابتغاء مرضات أنفسنا أنفس الغرب يحاربون ليلا نهارا دخل حرب خسر الدنيا والآخرة الجبابرة الاكاسرة دعوا الربوبية ذكر كتابه كنتم تؤمنون بكتاب قصة فرعون بنى صرحا تعلم الصرح وصعد للسماء وإطلق سهاما ضنا يقتل فرجعت غرقه بمن استنجد أكان ينفع إيمانه دع يكن ينفع إيمانها تكن آمنت والذين يتبجحون بالجهل ويحاربون ربنا والله ستندم والله ستندم,1
لطفي منافق قلبك مسود الهم اخطاك الرويق قيس ليلى بعيد ليلى,1
تونس اصلن دين عيب,0
لعنة الافطار جهرا كلاب حرية البغال حرية امك الحمدالله لراني الجزاير,0
لاحول ولاقوة بالله,1
تزوجو فقراء يغنيكم,1
شمس الدين باشا متربي,1
برافو الشاب بشير عزوزة ڨرنبو واصل بشير أزلعها ڨداه نكرهها,1
نعيم الزعيم يروحو يعملو ثورة ويطورو بلدهم ويعملو جامعات يدرسو,1
وحيدة دخلك ريتهاش قاعدة تقول,1
مرخسها,0
شوفو القناة الفاسدة تشوه صورة الناس نخدم الصغار حاطين عنوان يخدم صغار,1
متمكن بشير ماحبش يتعمق الكلام معناها جبري ارتقوا شويبالله,1
ماثماش اتفه اسم الشنال متاعك واضح جعبه,0
قحبة عينها صحيحة,0
مريضة لمخلوقة,1
جزايري ليبي اولا كانك جزايري روح شوفوالريبورتاح القبايل فاطرين رمضان قدام العالم فرانسا الدزيرين فاطرين لفرنسيس الليبين فطارين شفنا فيديواتكم ياجرذان تولهو بوسخكم ياحيوانات تولهو غارقين الوحل والوسخ وتبعو نحنا ههههههههههههههههه,0
مايا معندهاش علاقة بالموضوع تجرح الاكلام صلب الموضوع تحكي,1
طفله شايخه توانسه مره تطلع بطلعه لعموم ماحوضه صغيره تكذب صغار كلبتها ماتنجمش تعيش خلي جات صغار وخلاتهم راهي هبلت,1
يابشير الغلطة متاعك تحكي انسان ربي يبارك ماتهبطش المستوى وتحكي جزائري,1
تمسح مؤخرتك بهيم متخلف,0
أكره وابغض ضيف البرنامج الخبيثة مايا تظن نفسها مثقفة المستوى ترفع صوتها ورقبتها كلام حشو وكلام سوقي تستحق الشفقة,0
يحبو يلغو ياتوانسا رآكم ماشين للهاوية,1
اخواني التوانسة اطرضوا اليهود منالبلادكم,0
بلاهي برا نيك لليهود ارض,0
أكره بوتين المجرم,1
المرتدين الكفرة واخدين راحتهم يحسون بالأمان النضام العالمي الكافر انضر يتمسخرون الشام قتلوه سجنوه,0
تونسي قتلت روحي جهال الدين ماشين اندونيسيا وماليزيا عرب وخيركم,1
هوني يبان الفرق تخل قليل لحياء,1
ههههههههه سلعة لطفي عبدلي مقتلة ضحك,1
تستاهل تتربي ومعاتش تسب الرجال,1
هههههههه روح ابن القحبة تونس بلاد القحاب,0
انسنارابيا بالعكس الحمد لله حياتي حلوة حياتك تعيسة ألله,1
حسنا أوربيون السلامة,1
منيك ناجي جويني,0
مجرد قرار لتضليل الراي العام الميراث مراهش حالة حالات المراة تورث الرجل بتطبيق القرار السبب,1
نحب لطفي مي شمس طلع راجل نص دزيريه تعشق تونس,1
تحيا كبيرا الجزائر شاب بشير وهديك لعزوج ماديرش اغنية روعة,1
زاب متشوفوش مبهما تمعندهاشيء مخها كلو كذب مستكا لعبتها مخبرات بهيما مخها,0
نكاح الموتى الإسلام تحبوا أولاد إبليس الحيوان ينيك موتاه اختفوووووو جسمي إقشعر,0
شعر مهندو مدخلو الرسول صلى وسلم شعرو طويل متعريف متهدريش,1
لقحاب يحبو شمس يعطيكم عصبه ليكم,0
شوفي القحبة التونسية نجلاء مرآت تونسية شوفي الفضايح تاعكم ياقحبة الصيف يامنكوحة الجزائريين,0
تحترم انسان تحبوش نفاق تسبو تعملو تكركيرة متخلف بهيم,1
تكذب ماعدش تجم تعاديها قطوس,1
خنزیر دی وث,0
الإمارات منعت التونسيات دخولها عشان تمنع دخول العاهرات لممارسة الدعاره وقريبا حتمنع القذاءريات دخولها عشان تنظف البلد الوساخه,0
ياتونسا قولولها تقفل فمها ولله كافره المراه بكلها عوراء تعكسي الدين رسول موصيبه نهار كامل تمضغ فسا لعباد قحححححح,0
فهمتش ديمة تكبر اتفه التفاهات تتفلسف زينة ابو هريرة حسستني تتسجل مسلم بخاري مرا تغني الكراهب مستوى ثقافي معين قالت كلمة غالطة فاهمتها بالباهي وفات المشكلة هالعزوزة حسستني زينة القصرينية تفتح القدس مرا قررت أتوب حرة مولاها لالة العزوزة بالفرنسية متاعها ثقافتها المزيفة خوفتها كلمة زينة هانو الرقاص كقالو علاء عملت مشهد دافعت ولقاتلو المصطلح الصحيح يبررلو الوسخ متاعو راهي مريضة مريضة بحاجة اسمها الاسلاااااااااااااااااااااااااااااام تحب الناس ادور حزاماتها هكاكة الثقافة,1
سلفي اخواني يصاحب العنوان,1
لغه يتكلمون والله مافهمة مذا يقولون بلفلبين بدوله عربيه,1
لطفي هالمره فسدها,1
منيش عارف اعلاش جيبو خنت ثلفزيون,1
اقحاب نصف,0
ضج الكون تصفيقا لحكمة قولک,1
وترتلو عصابو كيفي لدرجت فد فده مزمره,1
مصح رقعتها تشرب وتتفخر مقل أصلها أقل استر استر قحبة البريمة تفوه توب الربي خيرلك يجي عزراءيل يقبضلك روحك,0
انهم زنادبق مجرمين,0
تفوه مسخة,0
هههههه نحنو لسنا الإسلام وتعاليم القتل والإرهاب,0
يالي وافقني الراي سامحوني راهوا مسلسل رأفت الهجان الناس تتخلع ويشوفوا بعضاهم شغل بالصح ياو جيب الجديد الناس راهي فاقت فاقوا الناس والله يضحك ههههههههه,1
تافه اسؤلات اتفه واتفه,0
والله فهمت جماعة الإعلام سيطر تونس بقاو يورونا الفن والشراب والعلاقات المحرمة بجميع أنواعها نخلق إعتقاد التوانسة طريق والإسلام طريق فهموني جماعة الخمر يتشرب تونس ماء زمزم,1
قاعدين بثو,1
يعتيك صح,1
نتا تعلم متعتامدش عقلك ميفرقش الازرق الأخضر تعلم زادا متشككش أصول الدين لانو امر خاطىء تعلم متتبعش الهوا تاعك بحجة اعمال العقل لانو حكمة ربي ادراكك متعتامدش تشغيل ابسط الآلات عقلك هواك تتبع كيفية التشغيل المرفقة انسان باب أولى زادا ترجع انور حياتك لتشريع رب العباد خلقك تعلم زادا متدخلش نقاش ثوابت النقاش يستساغ تعلم فالأخير مدبرش الناس تحط روحك حوار تفتح نتا باين القانون اللهم مكش مسلم ثمة كلامي كامل مينطابقش طريقة الحوار آخر,1
نكرههها السم التوانسا خرجوا الملة محمد غالب الرسول صلى وسلم غالب ربي يسترنا قولو آمين,1
تفي ليوم الدين,0
مايا لقصوري محترمة متطرفة تهاجم الرجال بدون أدنى حياء حشمة ماعندك مستوى مغرورة تتكلم بكلمات فرنسية حسبت روحها مستوى والله قليلة حياء حشمة مالقاتش يسكتها مريضة نفسيا وجسديا حاقد رجل والله لازمها تعرض طبيب نفساني مختص,1
والله حر روحها خاو اعباد تروكيل تتفرجو ساهله ماهله ماتتفرجوش فاها وطالعو ضغط للروحلكم خالو الخلق للخالق قاعدين تنحو علها ذنوب وتردهم خلو حسانتكم ليكم,1
مزيا دزاير,1
صديقتي أمال اقرئي تعليقي سمحتي صدقيني صدقيني القضية أوسع تتخيلين أدري مواكبون لعصركم تعلمون يتم توجيهكم تفهمون السطور أنكم سقطتم شراك فخاخهم بساطة صديقتي تلاحظين الثقافة الأخلاق المصطلحات الجذابة يأكلونها جاعوا يستعملونها وقت الحاجة تريدين إقناعي مايا القصوري تعرف معنى الاحترام أخلاق تتعامل الناس احترام مايا القصوري قالت جهارا آنسة تلبس نوعا الحجاب تنشط كمذيعة التلفاز بأنها تتاجر بشكلها بحجابها يقوله محترم محترم مسلم شارلي إيبدو الحق تصوير النبي الصلاة السلام غيره شكل يريدونه المحترم أمورا هاته المحترم يجب يجعل اضحوكة الناس محل جدال الناس محل جذب يسوى يسوى محترمة الكثير الناس مشكلة معها نأتي للثقافة صديقتي العزيزة أمال الثقافة دخل العلم الثقافة طريقة عيش طريقة تفكير طريقة تعامل أكثر نقول مايا مثقفة العلاني جاهل دخل الجهل الثقافة الجهل قبالته العلم الثقافة ملاحظة مايا القصوري تتكلم أمور فلسفية نفسها تناقش شخص بنفس طريقتها تسقط التناقض تعتمد ضوابط معايير كلامها داس فكرها يكن يقصد تبغضه تحاول تجرعه كأس الاستهزاء تظنين مشكلة الشاب مشكلتها المرأة صوتها عورة فكرهته مباشرة تجد عذرا بسيطا فقررت تؤدبه الشرذمة ترينها أختي مشكلتها الدين علمانيون أقحاح تعرفين معنى أقحاح سأوضح تفهمين الوضع الواقع تستطيعين الاستمرار مشاهدتهم سترين كلامي صحيح العلمانية عصرنا نفسها علمانية العصور الوسطى تأسست غطرسة الكنيسة بلاد الغرب العلمانية حينها ردة فعل غطرسة الكنيسة فطبيعي نفسها متغطرسة المتدينين ردة فعل ردة الفعل بقوة الفعل العلمانية صديقتي أحبها الكثير الكثير الناس المنقذ الكبير غطرسة الكنيسة تعطي حريات كبيرة قلنا متغطرسة تراهم مستبدين المتدينون فجعلت الدين البيت دين الحياة العامة عصرنا العلمانية بتلك المعايير يعيش الناس وفقها العالم يعيش حروب قرروا تقليم العلمانية علمانية تستطيع تترك الناس يتكلمون الدين ينشطون يسمونها التعايش وفق حدود وضعوها مثلا للمتدين يتكلم فرض الحكم بشرع أمرنا يفعل يعتبر أكبر المتطرفين العالم الديمقراطية قاموا بتقليمها الديمقراطية تقوم رأي الاغلبية الأغلبية قالت دائما رأيها يسود طبعا هاته المعايير يعيش الناس وفقها عصرنا العالم بتحريم أمور كثيرة تتماشى أفكار حاكميه خرج شعب طالب بإرجاع الشريعة الإسلامية بالديمقراطية أكيد وجب العالم ينصاع للابتعاد هاته الورطة وضعوا قوانين لحقوق الإنسان عقولهم وجعلوا الديمقراطية وفقا لأفكارهم وضعوا قوانين عقولهم كمنعهم الناس لاختيار الشريعة مثلا جعلوا الشعوب تستعمل الديمقراطية وفق القوانين الحقوق الحريات فجعلوا الشعوب تبدو ديمقراطية متعايشة الحقيقة الشعوب تختار يريده المستبدين مايا باقي الشلة علمانيون أقحاح نتزع عقولهم صدورهم العلمانية الأولى قلنا ردة فعل الكنيسة وفقا العصر يعتبرون المتطرفين يتعايشون غيرهم ممن يخالفهم النوع التطرف يشكل خطرا العصر الدين خصوصا الإسلام أرجو تبحثي تفهمي أهداف الكلاب تكوني مستهلكة باقي الشعوب تسقطي شراكهم آسف الإطالة,1
انحطاط الوزن الثقيل,1
حكام لعرب يحبو يرضو لهود وفقت,0
يرحم فمك لطفي العبدلي,1
علاقة للتحرش باللباس الدول لتي تبيح الحرية الجنسية تحرش يراد تسريفه طرف وسائل الاعلام العاهرة الحقيقة فوجود التحرش الحديث الدول تقبل بممارسة الجنس وفق الاطر الشرعية فظهور الحديث التحرش ه ظاهرة صحية تؤكذ سلامة المجتمع الامراض الاجتماعية رأسها الزنا الخنا عكس الدول تدعم الانفتاح التحرر الجنسي مجال للحديث موضوع التحرش الزنا متاح المباشرة الجنسية متاحة فلماذا يطرح موضوع التحرش قالتحرش يطرح مواجهة مجتمعية للزنا العلاقات المحرمة يؤدي بذوي النفوس الضعيفة محاولة التحرش بالتالي ظاهرة تدل صلابة النظام الاجتماعي المجتمعات تقبل التحلل الخلقي عكس النظم المتبنية للتحرر الجنسي ضعاف النفوس يجدون غايتهم بالتالي مجال للحديث غن التحرش ارجو وصلتكم الفكرة عذرا الاطالة بخصوص الموضوع اعلاه تافه فالجميع أخوة هدف العدو اشاعة البغاء الانحلال الخلقي كافة الدول تدين بالاسلام سواء الجزائر تونس المغرب باكستان وماليزيا,1
نتيجة الأرض,1
تكبير,1
هههههه ربي يشفيك,1
يتلفتلك تحترمو واتقدرو تنحيو ثقافة الراجل يصرف المرا تعيشو بخير,1
معلم تبرد القلب والله,1
الدول الملحده الدول سفكا للدماء,0
شعبنا راقد وذنوا والحكاية مفبركة وسي ولد عواطف يحب يعمل بوووز بلغتهم هوما ههه ورسالة لشخصين ظهروا فيديوا مرة جاية اعرفوا مثلوا وعدوها بهيم ورسالة لمواززييك الراعية الرسمية نشر البهامة باقي الاذاعات وولد عواطف معملوتش وتفرجتوا فديواتوا منفخش روحوا كاكا لامستوى اخلاق الهملة وقلة التربية والزطلة والهم روسهم ياربي خرجنا تونس خرج العباد امثالهم لكثروا وملاحظة سي التونسي عايش فرنسا نعرفوا الدوفيس خير نعرفوا نمثلوا خير الحاصل ماكش مشلق جملة ههه واذا تحب ناس تسكر ولد عواطف ساهل ناس ومعادش تتفرجوا,1
هههههههههههههه,1
مفرخك مخمجك مريض لقيت تغزل لبدنها تقول علها فتاة الجحيم نعلمك فتى الجحيم الزاحي جات اجنبية شخت علها تونسية يلزمها تلبس سفسري اففففففف,1
